X,Y,TOP_RDG,BOTTOM_RDG,VRT_GRAD
11,28.245,45450.305,45446.203,-6.311
11,28.486,45450.856,45448.804,-3.157
11,28.726,45451.716,45451.439,-0.426
11,28.966,45452.319,45452.7,0.586
11,29.207,45452.663,45452.509,-0.237
11,29.447,45452.976,45452.79,-0.286
11,29.688,45453.059,45453.563,0.775
11,29.928,45453.158,45453.95,1.218
11,30.168,45453.027,45453.625,0.92
11,30.409,45452.8,45453.119,0.491
11,30.649,45452.447,45451.973,-0.729
11,30.889,45452.038,45451.017,-1.571
11,31.13,45451.592,45449.966,-2.502
11,31.37,45451.09,45448.596,-3.837
11,31.611,45450.77,45447.544,-4.963
11,31.851,45450.463,45447.104,-5.168
11,32.091,45450.077,45446.335,-5.757
11,32.332,45450.038,45447.311,-4.195
11,32.572,45449.945,45448.194,-2.694
11,32.813,45449.81,45448.904,-1.394
11,33.053,45449.752,45448.959,-1.22
11,33.293,45449.713,45448.889,-1.268
11,33.534,45449.53,45448.655,-1.346
11,33.774,45449.463,45448.857,-0.932
11,34.014,45449.356,45449.252,-0.16
11,34.255,45449.235,45449.884,0.998
11,34.495,45449.13,45449.397,0.411
11,34.736,45448.93,45448.95,0.031
11,34.976,45448.703,45448.374,-0.506
11,35.216,45448.504,45448.102,-0.618
11,35.457,45448.211,45447.439,-1.188
11,35.697,45447.884,45447.162,-1.111
11,35.938,45447.64,45447.074,-0.871
11,36.178,45447.486,45446.754,-1.126
11,36.418,45447.223,45446.234,-1.522
11,36.659,45447.084,45446.26,-1.268
11,36.899,45446.895,45446.421,-0.729
11,37.139,45446.651,45446.148,-0.774
11,37.38,45446.366,45445.943,-0.651
11,37.62,45446.056,45445.789,-0.411
11,37.861,45445.676,45445.244,-0.665
11,38.101,45445.339,45444.514,-1.269
11,38.341,45445.014,45443.562,-2.234
11,38.582,45444.359,45442.072,-3.518
11,38.822,45443.873,45441.125,-4.228
11,39.063,45443.415,45439.87,-5.454
11,39.303,45443.078,45438.769,-6.629
11,39.543,45443.194,45438.582,-7.095
11,39.784,45443.031,45438.166,-7.485
11,40.024,45442.845,45438.032,-7.405
11,40.264,45443.236,45439.684,-5.465
11,40.505,45443.364,45440.128,-4.978
11,40.745,45443.501,45439.678,-5.882
11,40.986,45443.68,45439.878,-5.849
11,41.226,45443.442,45438.775,-7.18
11,41.466,45443.089,45437.57,-8.491
11,41.707,45443.134,45438.042,-7.834
11,41.947,45442.937,45437.555,-8.28
11,42.188,45442.843,45437.441,-8.311
11,42.428,45443.12,45438.503,-7.103
11,42.668,45443.113,45439.095,-6.182
11,42.909,45443.388,45440.718,-4.108
11,43.149,45443.728,45442.05,-2.582
11,43.389,45443.99,45443.156,-1.283
11,43.63,45444.306,45444.244,-0.095
11,43.87,45444.43,45444.553,0.189
11,44.111,45444.436,45445.023,0.903
11,44.351,45444.409,45444.563,0.237
11,44.591,45444.309,45444.124,-0.285
11,44.832,45444.133,45443.566,-0.872
11,45.072,45444.093,45442.65,-2.22
11,45.313,45443.989,45442.442,-2.38
11,45.553,45443.781,45442.628,-1.774
11,45.793,45443.711,45443.144,-0.872
11,46.034,45443.659,45443.371,-0.443
11,46.274,45443.436,45442.889,-0.842
11,46.514,45443.235,45441.936,-1.998
11,46.755,45442.999,45440.526,-3.805
11,46.995,45442.516,45438.991,-5.423
11,47.236,45442.258,45439.022,-4.978
11,47.476,45442.155,45438.784,-5.186
11,47.716,45441.757,45437.82,-6.057
11,47.957,45441.792,45438.103,-5.675
11,48.197,45441.774,45438.259,-5.408
11,48.438,45441.475,45437.723,-5.772
11,48.678,45441.392,45437.749,-5.605
11,48.918,45441.505,45437.97,-5.438
11,49.159,45441.424,45437.919,-5.392
11,49.399,45441.717,45439.622,-3.223
11,49.639,45441.875,45441.669,-0.317
11,49.88,45441.859,45443.669,2.785
10,49.882,45441.605,45437.111,-6.914
10,49.646,45441.865,45438.356,-5.398
10,49.41,45442.116,45439.313,-4.312
10,49.175,45442.213,45439.79,-3.728
10,48.939,45442.557,45440.189,-3.643
10,48.703,45442.877,45440.393,-3.822
10,48.467,45443.07,45440.434,-4.055
10,48.231,45443.412,45441.155,-3.472
10,47.995,45443.673,45441.77,-2.928
10,47.759,45443.852,45442.187,-2.562
10,47.524,45444.143,45442.784,-2.091
10,47.288,45444.377,45442.874,-2.312
10,47.052,45444.411,45442.742,-2.568
10,46.816,45444.494,45442.588,-2.932
10,46.58,45444.538,45442.251,-3.518
10,46.344,45444.499,45441.582,-4.488
10,46.108,45444.576,45441.899,-4.118
10,45.873,45444.716,45442.576,-3.292
10,45.637,45444.7,45443.155,-2.377
10,45.401,45444.86,45443.769,-1.678
10,45.165,45444.9,45444.034,-1.332
10,44.929,45444.748,45443.791,-1.472
10,44.693,45444.461,45443.03,-2.202
10,44.458,45444.247,45442.402,-2.838
10,44.222,45443.908,45441.403,-3.854
10,43.986,45443.679,45440.402,-5.042
10,43.75,45443.649,45440.027,-5.572
10,43.514,45443.312,45439.065,-6.534
10,43.278,45443.433,45438.835,-7.074
10,43.042,45443.791,45439.488,-6.62
10,42.807,45443.968,45439.95,-6.182
10,42.571,45444.394,45441.986,-3.705
10,42.335,45444.775,45443.992,-1.205
10,42.099,45445.085,45446.28,1.838
10,41.863,45445.267,45446.782,2.331
10,41.627,45445.246,45445.855,0.937
10,41.392,45444.871,45444.449,-0.649
10,41.156,45444.381,45442.815,-2.409
10,40.92,45443.969,45440.922,-4.688
10,40.684,45443.358,45438.544,-7.406
10,40.448,45443.279,45438.188,-7.832
10,40.212,45443.346,45438.18,-7.948
10,39.976,45443.299,45438.228,-7.802
10,39.741,45443.98,45440.259,-5.725
10,39.505,45444.559,45441.9,-4.091
10,39.269,45445.069,45443.317,-2.695
10,39.033,45445.775,45445.199,-0.886
10,38.797,45446.238,45446.115,-0.189
10,38.561,45446.711,45446.607,-0.16
10,38.325,45447.136,45446.899,-0.365
10,38.09,45447.424,45447.053,-0.571
10,37.854,45447.664,45447.345,-0.491
10,37.618,45447.905,45447.626,-0.429
10,37.382,45448.114,45447.599,-0.792
10,37.146,45448.379,45447.545,-1.283
10,36.91,45448.544,45447.698,-1.302
10,36.675,45448.796,45448.055,-1.14
10,36.439,45449.006,45448.213,-1.22
10,36.203,45449.283,45448.541,-1.142
10,35.967,45449.482,45448.956,-0.809
10,35.731,45449.839,45449.499,-0.523
10,35.495,45450.049,45450.028,-0.032
10,35.259,45450.245,45450.606,0.555
10,35.024,45450.356,45450.882,0.809
10,34.788,45450.427,45450.417,-0.015
10,34.552,45450.492,45449.926,-0.871
10,34.316,45450.656,45449.679,-1.503
10,34.08,45450.801,45449.769,-1.588
10,33.844,45450.886,45449.701,-1.823
10,33.608,45451.077,45449.696,-2.125
10,33.373,45451.276,45449.544,-2.665
10,33.137,45451.346,45448.987,-3.629
10,32.901,45451.471,45448.535,-4.517
10,32.665,45451.759,45449.049,-4.169
10,32.429,45451.976,45449.238,-4.212
10,32.193,45452.366,45450.036,-3.585
10,31.958,45452.961,45451.304,-2.549
10,31.722,45453.388,45452.11,-1.966
10,31.486,45453.759,45453.203,-0.855
10,31.25,45454.104,45454.186,0.126
10,31.014,45454.525,45455.081,0.855
10,30.778,45454.755,45455.755,1.538
10,30.542,45454.81,45456.109,1.998
10,30.307,45454.821,45455.882,1.632
10,30.071,45454.531,45455.037,0.778
10,29.835,45454.047,45454.367,0.492
10,29.599,45453.797,45453.54,-0.395
10,29.363,45453.314,45452.067,-1.918
10,29.127,45452.841,45450.42,-3.725
10,28.892,45452.271,45448.164,-6.318
10,28.656,45452.067,45447.687,-6.738
10,28.42,45452.128,45448.392,-5.748
10,28.184,45452.339,45450.659,-2.585
10,27.948,45452.611,45453.045,0.668
10,27.712,45452.715,45452.663,-0.08
10,27.476,45452.86,45451.86,-1.538
10,27.241,45452.879,45452.385,-0.76
10,27.005,45452.924,45452.924,0
10,26.769,45452.947,45453.081,0.206
10,26.533,45452.884,45453.236,0.542
10,26.297,45452.925,45453.368,0.682
10,26.061,45452.642,45453.116,0.729
10,25.825,45452.488,45452.613,0.192
10,25.59,45452.472,45452.286,-0.286
10,25.354,45452.309,45452.009,-0.462
10,25.118,45452.367,45452.027,-0.523
10,24.881,45452.272,45452.046,-0.348
10,24.643,45452.306,45452.182,-0.191
10,24.405,45452.285,45451.935,-0.538
10,24.167,45452.404,45451.549,-1.315
10,23.929,45452.414,45451.692,-1.111
10,23.69,45452.604,45451.943,-1.017
10,23.452,45452.748,45452.284,-0.714
10,23.214,45452.974,45453.19,0.332
10,22.976,45453.212,45453.924,1.095
10,22.738,45453.429,45454.14,1.094
10,22.5,45453.366,45454.406,1.6
10,22.262,45453.427,45454.89,2.251
10,22.024,45453.677,45455.913,3.44
10,21.786,45453.574,45456.511,4.518
10,21.548,45453.428,45456.304,4.425
10,21.31,45452.94,45455.39,3.769
10,21.071,45452.172,45454.367,3.377
10,20.833,45451.572,45453.489,2.949
10,20.595,45450.83,45451.251,0.648
10,20.357,45450.121,45448.42,-2.617
10,20.119,45449.47,45446.093,-5.195
10,19.881,45448.925,45446.379,-3.917
10,19.643,45448.742,45447.497,-1.915
10,19.405,45448.459,45447.747,-1.095
10,19.167,45448.348,45447.926,-0.649
10,18.929,45448.174,45447.424,-1.154
10,18.69,45448.008,45446.699,-2.014
10,18.452,45447.885,45446.142,-2.682
10,18.214,45447.994,45446.439,-2.392
10,17.976,45448.036,45446.819,-1.872
10,17.738,45448.17,45447.558,-0.942
10,17.5,45448.319,45447.798,-0.802
10,17.262,45448.485,45448.105,-0.585
10,17.024,45448.698,45448.493,-0.315
10,16.786,45448.847,45448.959,0.172
10,16.548,45448.842,45449.325,0.743
10,16.31,45448.739,45449.832,1.682
10,16.071,45448.533,45449.646,1.712
10,15.833,45448.173,45448.792,0.952
10,15.595,45447.606,45446.854,-1.157
10,15.357,45447.273,45445.307,-3.025
10,15.119,45446.849,45443.459,-5.215
10,14.881,45446.638,45442.896,-5.757
10,14.643,45446.756,45443.369,-5.211
10,14.405,45446.813,45443.577,-4.978
10,14.167,45447.259,45445.016,-3.451
10,13.929,45447.753,45446.321,-2.203
10,13.69,45448.207,45447.29,-1.411
10,13.452,45448.865,45448.597,-0.412
10,13.214,45449.397,45449.79,0.605
10,12.976,45450.09,45451.356,1.948
10,12.738,45450.532,45452.748,3.409
10,12.5,45450.865,45453.699,4.36
10,12.262,45451.27,45454.857,5.518
10,12.024,45451.172,45455.521,6.691
10,11.786,45450.841,45455.257,6.794
10,11.548,45450.595,45454.114,5.414
10,11.31,45449.946,45451.131,1.823
10,11.071,45449.546,45449.331,-0.331
10,10.833,45449.264,45448.253,-1.555
10,10.595,45449.019,45448.444,-0.885
10,10.357,45448.957,45448.914,-0.066
10,10.119,45449.008,45449.627,0.952
10,9.881,45448.947,45449.73,1.205
10,9.643,45449.125,45449.949,1.268
10,9.405,45449.386,45449.86,0.729
10,9.167,45449.616,45449.585,-0.048
10,8.929,45449.966,45450.204,0.366
10,8.69,45450.358,45452.158,2.769
10,8.452,45450.296,45452.739,3.758
10,8.214,45450.238,45451.833,2.454
10,7.976,45450.108,45450.253,0.223
10,7.738,45449.873,45449.492,-0.586
10,7.5,45449.852,45449.15,-1.08
10,7.262,45450.02,45449.73,-0.446
10,7.024,45450.182,45450.379,0.303
10,6.786,45450.36,45450.763,0.62
10,6.548,45450.51,45451.191,1.048
10,6.31,45450.554,45451.09,0.825
10,6.071,45450.666,45451.109,0.682
10,5.833,45450.652,45451.404,1.157
10,5.595,45450.666,45451.544,1.351
10,5.357,45450.728,45451.551,1.266
10,5.119,45450.633,45451.221,0.905
10,4.881,45450.705,45451.231,0.809
10,4.643,45450.894,45451.696,1.234
10,4.405,45450.882,45452.56,2.582
10,4.167,45450.884,45452.903,3.106
10,3.929,45450.959,45453.163,3.391
10,3.69,45450.86,45452.664,2.775
10,3.452,45450.727,45452.251,2.345
10,3.214,45450.707,45452.325,2.489
10,2.976,45450.256,45451.864,2.474
10,2.738,45449.998,45451.647,2.537
10,2.5,45449.763,45451.515,2.695
10,2.262,45449.243,45451.149,2.932
10,2.024,45448.689,45450.966,3.503
10,1.786,45448.122,45450.78,4.089
10,1.548,45447.241,45448.932,2.602
10,1.31,45446.538,45446.363,-0.269
10,1.071,45445.775,45442.714,-4.709
10,0.833,45445.227,45440.45,-7.349
10,0.595,45444.724,45439.771,-7.62
10,0.357,45444.213,45439.972,-6.525
10,0.119,45444.117,45441.061,-4.702
9,0.117,45442.733,45440.774,-3.014
9,0.35,45442.807,45439.503,-5.083
9,0.584,45443.336,45439.256,-6.277
9,0.818,45444.047,45440.701,-5.148
9,1.051,45444.689,45442.783,-2.932
9,1.285,45445.563,45446.531,1.489
9,1.519,45446.476,45449.524,4.689
9,1.752,45447.308,45451.41,6.311
9,1.986,45448.181,45452.5,6.645
9,2.22,45448.655,45451.86,4.931
9,2.453,45449.152,45452.151,4.614
9,2.687,45449.614,45452.641,4.657
9,2.921,45449.73,45451.935,3.392
9,3.154,45449.887,45451.637,2.692
9,3.388,45450.045,45450.705,1.015
9,3.621,45450.059,45450.709,1
9,3.855,45450.194,45451.008,1.252
9,4.089,45450.389,45451.687,1.997
9,4.322,45450.451,45452.139,2.597
9,4.556,45450.578,45452.628,3.154
9,4.79,45450.809,45453.18,3.648
9,5.023,45450.75,45453.089,3.598
9,5.257,45450.696,45453.057,3.632
9,5.491,45450.677,45452.808,3.278
9,5.724,45450.512,45452.171,2.552
9,5.958,45450.258,45451.904,2.532
9,6.192,45449.953,45451.508,2.392
9,6.425,45449.523,45450.223,1.077
9,6.659,45449.235,45449.225,-0.015
9,6.893,45449.038,45448.904,-0.206
9,7.126,45448.925,45448.781,-0.222
9,7.36,45448.959,45448.857,-0.157
9,7.593,45449.221,45449.438,0.334
9,7.827,45449.462,45452.694,4.972
9,8.061,45449.626,45455.965,9.752
9,8.294,45449.595,45457.995,12.923
9,8.528,45449.027,45454.33,8.158
9,8.762,45448.393,45449.669,1.963
9,8.995,45447.645,45446.266,-2.122
9,9.229,45447.224,45446.164,-1.631
9,9.463,45446.872,45445.522,-2.077
9,9.696,45446.459,45444.254,-3.392
9,9.93,45446.255,45443.462,-4.297
9,10.164,45445.883,45441.478,-6.777
9,10.397,45445.831,45439.215,-10.178
9,10.631,45446.587,45440.393,-9.529
9,10.864,45447.246,45443.113,-6.358
9,11.098,45447.967,45448.389,0.649
9,11.332,45448.835,45453.529,7.222
9,11.565,45449.279,45454.091,7.403
9,11.799,45449.615,45454.346,7.278
9,12.033,45449.38,45452.211,4.355
9,12.266,45449.017,45449.503,0.748
9,12.5,45448.638,45447.989,-0.998
9,12.734,45448.048,45448.007,-0.063
9,12.967,45447.599,45447.476,-0.189
9,13.201,45447.047,45446.512,-0.823
9,13.435,45446.524,45445.782,-1.142
9,13.668,45446.137,45444.995,-1.757
9,13.902,45445.824,45443.968,-2.855
9,14.136,45445.713,45442.934,-4.275
9,14.369,45445.727,45442.501,-4.963
9,14.603,45445.657,45442.102,-5.469
9,14.836,45446.087,45443.862,-3.423
9,15.07,45446.515,45445.763,-1.157
9,15.304,45446.998,45449.091,3.22
9,15.537,45447.547,45451.046,5.383
9,15.771,45447.907,45450.33,3.728
9,16.005,45448.088,45449.583,2.3
9,16.238,45448.118,45450.139,3.109
9,16.472,45448.039,45450.285,3.455
9,16.706,45447.956,45450.479,3.882
9,16.939,45447.781,45449.276,2.3
9,17.173,45447.557,45447.619,0.095
9,17.407,45447.324,45446.293,-1.586
9,17.64,45447.132,45445.42,-2.634
9,17.874,45447.04,45445.597,-2.22
9,18.107,45446.895,45445.081,-2.791
9,18.341,45447.002,45444.943,-3.168
9,18.575,45447.133,45445.34,-2.758
9,18.808,45446.997,45445.07,-2.965
9,19.042,45447.143,45444.483,-4.092
9,19.276,45447.224,45443.752,-5.342
9,19.509,45447.104,45441.989,-7.869
9,19.743,45447.452,45442.103,-8.229
9,19.977,45448.003,45443.473,-6.969
9,20.21,45448.305,45444.254,-6.232
9,20.444,45449.142,45446.483,-4.091
9,20.678,45449.75,45448.289,-2.248
9,20.911,45450.163,45449.894,-0.414
9,21.145,45450.719,45451.306,0.903
9,21.379,45451.175,45452.391,1.871
9,21.612,45451.52,45451.953,0.666
9,21.846,45451.808,45451.707,-0.155
9,22.079,45451.956,45451.955,-0.002
9,22.313,45452.09,45452.791,1.078
9,22.547,45452.22,45453.363,1.758
9,22.78,45452.319,45453.184,1.331
9,23.014,45452.405,45453.167,1.172
9,23.248,45452.511,45453.375,1.329
9,23.481,45452.581,45453.973,2.142
9,23.715,45452.791,45454.615,2.806
9,23.949,45452.839,45454.571,2.665
9,24.182,45452.848,45453.126,0.428
9,24.416,45452.766,45451.921,-1.3
9,24.65,45452.801,45452.473,-0.505
9,24.883,45452.974,45453.313,0.522
9,25.118,45453.203,45454.522,2.029
9,25.354,45453.436,45455.165,2.66
9,25.59,45453.674,45455.321,2.534
9,25.825,45453.788,45454.973,1.823
9,26.061,45453.82,45454.934,1.714
9,26.297,45453.926,45455.45,2.345
9,26.533,45454.248,45456.184,2.978
9,26.769,45454.336,45455.552,1.871
9,27.005,45454.441,45456.317,2.886
9,27.241,45454.272,45457.065,4.297
9,27.476,45454.068,45455.037,1.491
9,27.712,45453.919,45452.982,-1.442
9,27.948,45453.975,45453.347,-0.966
9,28.184,45454.099,45454.82,1.109
9,28.42,45454.313,45455.589,1.963
9,28.656,45454.52,45456.004,2.283
9,28.892,45454.772,45455.749,1.503
9,29.127,45455.038,45456.348,2.015
9,29.363,45455.419,45457.284,2.869
9,29.599,45455.586,45457.696,3.246
9,29.835,45455.74,45457.801,3.171
9,30.071,45455.849,45458.106,3.472
9,30.307,45455.748,45458.49,4.218
9,30.542,45455.842,45459.407,5.485
9,30.778,45455.748,45459.674,6.04
9,31.014,45455.356,45458.469,4.789
9,31.25,45454.855,45456.914,3.168
9,31.486,45454.312,45455.755,2.22
9,31.722,45453.669,45455.317,2.535
9,31.958,45453.285,45455.15,2.869
9,32.193,45452.942,45454.767,2.808
9,32.429,45452.324,45453.064,1.138
9,32.665,45451.853,45451.575,-0.428
9,32.901,45451.211,45450.355,-1.317
9,33.137,45450.852,45450.419,-0.666
9,33.373,45450.491,45450.11,-0.586
9,33.608,45450.285,45449.585,-1.077
9,33.844,45450.141,45449.523,-0.951
9,34.08,45449.908,45449.63,-0.428
9,34.316,45449.654,45449.705,0.078
9,34.552,45449.379,45449.657,0.428
9,34.788,45449.091,45449.113,0.034
9,35.024,45448.719,45448.533,-0.286
9,35.259,45448.327,45447.946,-0.586
9,35.495,45447.953,45447.633,-0.492
9,35.731,45447.513,45446.832,-1.048
9,35.967,45447.235,45446.71,-0.808
9,36.203,45446.948,45446.586,-0.557
9,36.439,45446.536,45445.619,-1.411
9,36.675,45446.385,45445.366,-1.568
9,36.91,45446.187,45445.497,-1.062
9,37.146,45445.945,45445.748,-0.303
9,37.382,45445.705,45445.396,-0.475
9,37.618,45445.39,45445.411,0.032
9,37.854,45445.039,45445.401,0.557
9,38.09,45444.7,45444.896,0.302
9,38.325,45444.144,45444.525,0.586
9,38.561,45443.499,45443.871,0.572
9,38.797,45442.906,45441.34,-2.409
9,39.033,45442.316,45439.502,-4.329
9,39.269,45441.606,45438.288,-5.105
9,39.505,45441.463,45437.51,-6.082
9,39.741,45441.294,45436.594,-7.231
9,39.976,45441.182,45435.955,-8.042
9,40.212,45441.784,45437.42,-6.714
9,40.448,45442.236,45439.504,-4.203
9,40.684,45442.875,45443.474,0.922
9,40.92,45443.709,45446.373,4.098
9,41.156,45444.229,45448.022,5.835
9,41.392,45444.594,45448.129,5.438
9,41.627,45444.464,45446.246,2.742
9,41.863,45444.192,45444.603,0.632
9,42.099,45443.74,45443.308,-0.665
9,42.335,45443.464,45442.568,-1.378
9,42.571,45443.025,45441.675,-2.077
9,42.807,45442.586,45440.977,-2.475
9,43.042,45442.525,45440.918,-2.472
9,43.278,45442.421,45440.465,-3.009
9,43.514,45442.443,45439.887,-3.932
9,43.75,45442.924,45441.174,-2.692
9,43.986,45443.376,45442.819,-0.857
9,44.222,45443.78,45444.378,0.92
9,44.458,45444.237,45445.752,2.331
9,44.693,45444.432,45446.586,3.314
9,44.929,45444.524,45445.833,2.014
9,45.165,45444.471,45444.822,0.54
9,45.401,45444.288,45443.836,-0.695
9,45.637,45444.12,45443.007,-1.712
9,45.873,45444.06,45443.359,-1.078
9,46.108,45444.017,45444.49,0.728
9,46.344,45444.007,45445.264,1.934
9,46.58,45443.999,45444.802,1.235
9,46.816,45443.794,45444.537,1.143
9,47.052,45443.585,45444.233,0.997
9,47.288,45443.274,45444.038,1.175
9,47.524,45442.95,45443.652,1.08
9,47.759,45442.536,45442.175,-0.555
9,47.995,45442.237,45440.762,-2.269
9,48.231,45441.766,45439.633,-3.282
9,48.467,45441.193,45438.863,-3.585
9,48.703,45440.907,45438.156,-4.232
9,48.939,45440.443,45437.114,-5.122
9,49.175,45439.973,45435.841,-6.357
9,49.41,45439.747,45434.319,-8.351
9,49.646,45439.296,45430.608,-13.366
9,49.882,45439.082,45423.509,-23.958
8,49.88,45444.306,45443.398,-1.397
8,49.639,45444.494,45443.711,-1.205
8,49.399,45444.827,45444.137,-1.062
8,49.159,45445.051,45444.813,-0.366
8,48.918,45445.184,45445.298,0.175
8,48.678,45445.254,45445.666,0.634
8,48.438,45445.338,45444.946,-0.603
8,48.197,45445.375,45443.718,-2.549
8,47.957,45445.528,45443.2,-3.582
8,47.716,45445.705,45444.224,-2.278
8,47.476,45445.86,45445.127,-1.128
8,47.236,45445.965,45445.851,-0.175
8,46.995,45446.116,45445.724,-0.603
8,46.755,45446.246,45445.277,-1.491
8,46.514,45446.464,45444.855,-2.475
8,46.274,45446.663,45445.911,-1.157
8,46.034,45446.858,45446.9,0.065
8,45.793,45446.984,45448.026,1.603
8,45.553,45446.782,45448.595,2.789
8,45.313,45446.565,45448.524,3.014
8,45.072,45446.269,45447.691,2.188
8,44.832,45445.64,45445.072,-0.874
8,44.591,45445.142,45442.035,-4.78
8,44.351,45444.584,45439.431,-7.928
8,44.111,45444.339,45440.246,-6.297
8,43.87,45444.347,45441.07,-5.042
8,43.63,45444.372,45441.301,-4.725
8,43.389,45444.655,45442.535,-3.262
8,43.149,45444.869,45443.941,-1.428
8,42.909,45445.003,45445.199,0.302
8,42.668,45445.195,45445.843,0.997
8,42.428,45445.106,45445.902,1.225
8,42.188,45444.934,45445.953,1.568
8,41.947,45444.487,45445.249,1.172
8,41.707,45444.2,45444.312,0.172
8,41.466,45443.694,45442.376,-2.028
8,41.226,45443.289,45440.021,-5.028
8,40.986,45442.914,45438.313,-7.078
8,40.745,45442.494,45436.97,-8.498
8,40.505,45442.669,45437.794,-7.5
8,40.264,45442.85,45438.5,-6.692
8,40.024,45443.193,45439.204,-6.137
8,39.784,45443.904,45440.753,-4.848
8,39.543,45444.33,45441.99,-3.6
8,39.303,45444.968,45443.536,-2.203
8,39.063,45445.624,45444.542,-1.665
8,38.822,45445.99,45445.249,-1.14
8,38.582,45446.351,45445.888,-0.712
8,38.341,45446.689,45446.255,-0.668
8,38.101,45446.935,45446.513,-0.649
8,37.861,45447.162,45446.42,-1.142
8,37.62,45447.441,45446.308,-1.743
8,37.38,45447.635,45446.319,-2.025
8,37.139,45447.965,45446.719,-1.917
8,36.899,45448.37,45446.999,-2.109
8,36.659,45448.648,45447.102,-2.378
8,36.418,45449.04,45447.731,-2.014
8,36.178,45449.575,45448.453,-1.726
8,35.938,45449.99,45449.042,-1.458
8,35.697,45450.613,45450.283,-0.508
8,35.457,45451.079,45451.441,0.557
8,35.216,45451.522,45452.398,1.348
8,34.976,45452.188,45453.351,1.789
8,34.736,45452.583,45453.572,1.522
8,34.495,45452.812,45453.43,0.951
8,34.255,45453.139,45453.005,-0.206
8,34.014,45453.407,45452.654,-1.158
8,33.774,45453.775,45452.539,-1.902
8,33.534,45454.446,45453.931,-0.792
8,33.293,45455.15,45456.045,1.377
8,33.053,45455.702,45457.565,2.866
8,32.813,45456.488,45459.117,4.045
8,32.572,45456.986,45459.796,4.323
8,32.332,45457.449,45460.633,4.898
8,32.091,45458.087,45461.334,4.995
8,31.851,45458.263,45461.402,4.829
8,31.611,45458.594,45461.789,4.915
8,31.37,45458.828,45461.683,4.392
8,31.13,45458.685,45461.189,3.852
8,30.889,45458.736,45461.261,3.885
8,30.649,45458.9,45461.289,3.675
8,30.409,45458.655,45460.788,3.282
8,30.168,45458.759,45460.467,2.628
8,29.928,45458.828,45460.394,2.409
8,29.688,45458.583,45460.139,2.394
8,29.447,45458.438,45460.273,2.823
8,29.207,45458.653,45460.231,2.428
8,28.966,45458.427,45459.867,2.215
8,28.726,45458.604,45461.149,3.915
8,28.486,45458.518,45461.774,5.009
8,28.245,45458.232,45460.634,3.695
8,28.005,45457.892,45460.314,3.726
8,27.764,45457.852,45460.631,4.275
8,27.524,45457.458,45460.052,3.991
8,27.284,45457.224,45459.46,3.44
8,27.043,45457.01,45459.206,3.378
8,26.803,45456.574,45458.975,3.694
8,26.563,45456.294,45458.58,3.517
8,26.322,45456.253,45457.974,2.648
8,26.082,45455.911,45456.849,1.443
8,25.841,45455.812,45456.461,0.998
8,25.601,45455.86,45457.179,2.029
8,25.361,45455.566,45457.696,3.277
8,25.12,45455.52,45458.51,4.6
8,24.88,45455.5,45458.654,4.852
8,24.639,45455.143,45457.85,4.165
8,24.399,45454.977,45457.08,3.235
8,24.159,45454.802,45456.17,2.105
8,23.918,45454.357,45455.131,1.191
8,23.678,45454.088,45454.593,0.777
8,23.438,45453.94,45454.084,0.222
8,23.197,45453.722,45453.753,0.048
8,22.957,45453.665,45453.756,0.14
8,22.716,45453.488,45454.251,1.174
8,22.476,45453.121,45454.151,1.585
8,22.236,45452.872,45453.007,0.208
8,21.995,45452.604,45452.119,-0.746
8,21.755,45452.148,45451.644,-0.775
8,21.514,45451.811,45451.029,-1.203
8,21.274,45451.49,45450.243,-1.918
8,21.034,45451.14,45449.893,-1.918
8,20.793,45450.935,45449.967,-1.489
8,20.553,45450.863,45450.915,0.08
8,20.312,45450.616,45451.007,0.602
8,20.072,45450.494,45450.65,0.24
8,19.832,45450.274,45450.129,-0.223
8,19.591,45449.911,45449.489,-0.649
8,19.351,45449.728,45448.955,-1.189
8,19.111,45449.604,45448.635,-1.491
8,18.87,45449.534,45448.32,-1.868
8,18.63,45449.451,45447.864,-2.442
8,18.389,45449.326,45447.687,-2.522
8,18.149,45449.303,45448.212,-1.678
8,17.909,45449.267,45448.536,-1.125
8,17.668,45449.204,45448.834,-0.569
8,17.428,45449.113,45448.979,-0.206
8,17.187,45449.01,45448.907,-0.158
8,16.947,45448.748,45449.087,0.522
8,16.707,45448.482,45448.451,-0.048
8,16.466,45448.07,45446.514,-2.394
8,16.226,45447.713,45445.242,-3.802
8,15.986,45447.545,45444.596,-4.537
8,15.745,45447.365,45444.329,-4.671
8,15.505,45447.531,45445.171,-3.631
8,15.264,45447.75,45446.049,-2.617
8,15.024,45447.99,45446.899,-1.678
8,14.784,45448.408,45447.873,-0.823
8,14.543,45448.793,45448.392,-0.617
8,14.303,45449.196,45449.268,0.111
8,14.062,45449.54,45450.025,0.746
8,13.822,45449.936,45450.854,1.412
8,13.582,45450.212,45452.356,3.298
8,13.341,45450.111,45452.56,3.768
8,13.101,45450.048,45452.594,3.917
8,12.861,45449.825,45452.316,3.832
8,12.62,45449.316,45451.161,2.838
8,12.38,45448.792,45448.885,0.143
8,12.139,45448.131,45445.455,-4.117
8,11.899,45447.668,45445.072,-3.994
8,11.659,45447.336,45445.222,-3.252
8,11.418,45447.187,45445.239,-2.997
8,11.178,45447.136,45445.55,-2.44
8,10.937,45447.053,45445.652,-2.155
